64	37	01	24N	3700140			Columbus Charter School	NO	7	www.columbuscharterschool.org		9106414042	35 Bacon's Way			Whiteville	NC	28472		35 Bacon's Way			Whiteville	NC	28472		1			CHRTIDEA		
65	37	01	250	3703310			Craven County Schools	NO	1	www.cravenk12.org		2525146300	3600 Trent Road			New Bern	NC	28562	2224	3600 Trent Road			New Bern	NC	28562	2224	1			NOTCHR		
66	37	01	260	3700011			Cumberland County Schools	NO	1	www.ccs.k12.nc.us		9106782300	PO Box 2357			Fayetteville	NC	28302	2357	2465 Gillespie Street			Fayetteville	NC	28306		1			NOTCHR		
67	37	01	269	3700148			Fort Bragg	NO	6	www.dodea.edu/Americas/midAtlantic/FortBragg/index.cfm		9109070200	PO Box 70089			Fort Bragg	NC	28307	0089	4958 Bastogne Dr			Fort Bragg	NC	28307		1			NOTCHR		
68	37	01	26B	3700103			Alpha Academy	NO	7	www.alphaacademy.net		9102237711	PO Box 26179			Fayetteville	NC	28314		8030 Raeford Road			Fayetteville	NC	28304		1			CHRTIDEA		
69	37	01	26C	3700370			The Capitol Encore Academy	NO	7	http://www.capitolencoreacademy.org		9108490888	126 Hay St			Fayetteville	NC	28301		126 Hay St			Fayetteville	NC	28301		1			CHRTIDEA		
70	37	01	270	3701080			Currituck County Schools	NO	1	www.currituck.k12.nc.us		2522322223	2958 Caratoke Hwy			Currituck	NC	27929		2958 Caratoke Hwy			Currituck	NC	27929		1			NOTCHR		
71	37	01	27A	3700329			Water's Edge Village School	NO	7	www.watersedgevillageschool.com/		2524559449	PO Box 215			Corolla	NC	27927		1126 Schoolhouse Lane			Corolla	NC	27927		1			CHRTIDEA		
72	37	01	280	3701110			Dare County Schools	NO	1	www.daretolearn.org		2524808888	PO Box 1508			Nags Head	NC	27959	1508	3020 S. Wrightsville Ave			Nags Head	NC	27959		1			NOTCHR		
73	37	01	290	3701140			Davidson County Schools	NO	1	www.davidson.k12.nc.us/		3362498181	PO Box 2057			Lexington	NC	27293	2057	250 County School Road			Lexington	NC	27292		1			NOTCHR		
74	37	01	291	3702640			Lexington City Schools	NO	1	www.lexcs.org/		3362421527	1010 Fair Street			Lexington	NC	27292		1010 Fair Street			Lexington	NC	27292		1			NOTCHR		
75	37	01	292	3704500			Thomasville City Schools	NO	1	www.tcs.k12.nc.us/		3364744200	400 Turner Street			Thomasville	NC	27360	3129	400 Turner Street			Thomasville	NC	27360	3129	1			NOTCHR		
76	37	01	295	3700442			Innovative School District	NO	5			9198073253	MSC 6312			Raleigh	NC	27699	6312	301 North Wilmington St			Raleigh	NC	27601		1			NOTCHR		
77	37	01	298	3700320			Deaf and Blind Schools	NO	5	www.ncpublicschools.org/esdb/		9842923005	2303 Mail Service Center			Raleigh	NC	27699	2303	301 Ashe Ave			Raleigh	NC	27606		1			NOTCHR		
78	37	01	299	3700355			NC Virtual Public School	NO	8	www.ncvps.org/		9195138550	1017 Main Campus Dr	Partners 1 Bldg Suite 3900		Raleigh	NC	27606		1017 Main Campus Dr	Partners 1 Bldg Suite 3900		Raleigh	NC	27606		1			NOTCHR		
